"profile_label","time_set","nivel_educ","day_type","mean_hours","se_hours"
"Profile_5","t_ap",3,"Día de semana",15.6178217052958,0.279848839909278
"Profile_5","t_ap",1,"Día de fin de semana",16.8920676995191,0.397853676576387
"Profile_5","t_ap",2,"Día de fin de semana",17.7204718337463,0.310913505930659
"Profile_5","t_ap",3,"Día de fin de semana",20.1780090853112,0.347530417118599
"Profile_5","t_cgt",1,"Día de semana",9.25627962082254,0.390826222333734
"Profile_5","t_cgt",2,"Día de semana",9.26817297985311,0.261648743326164
"Profile_5","t_cgt",3,"Día de semana",10.7190534533159,0.259093283508328
"Profile_5","t_cgt",1,"Día de fin de semana",5.27800867746399,0.325994031326934
"Profile_5","t_cgt",2,"Día de fin de semana",6.11782253544614,0.275491031988753
"Profile_5","t_cgt",3,"Día de fin de semana",5.26085589724527,0.318140808474899
"Profile_5","t_tcnr",1,"Día de semana",0,0
"Profile_5","t_tcnr",2,"Día de semana",0,0
"Profile_5","t_tcnr",3,"Día de semana",0,0
"Profile_5","t_tcnr",1,"Día de fin de semana",0,0
"Profile_5","t_tcnr",2,"Día de fin de semana",0,0
"Profile_5","t_tcnr",3,"Día de fin de semana",0,0
"Profile_5","t_tdnr",1,"Día de semana",3.01841848289209,0.221212902974998
"Profile_5","t_tdnr",2,"Día de semana",3.1045757689786,0.13870365522304
"Profile_5","t_tdnr",3,"Día de semana",2.80840283800632,0.165818348530185
"Profile_5","t_tdnr",1,"Día de fin de semana",2.74824678180612,0.191468394952644
"Profile_5","t_tdnr",2,"Día de fin de semana",3.2660497100127,0.130263053850021
"Profile_5","t_tdnr",3,"Día de fin de semana",3.31915090895319,0.179234472398357
"Profile_5","t_tnr",1,"Día de semana",3.61748798819096,0.275846046829737
"Profile_5","t_tnr",2,"Día de semana",3.63899448977268,0.188431283937719
"Profile_5","t_tnr",3,"Día de semana",3.26910860619588,0.211416227036698
"Profile_5","t_tnr",1,"Día de fin de semana",3.54398696909075,0.243015076286997
"Profile_5","t_tnr",2,"Día de fin de semana",3.85947821746357,0.165729166456849
"Profile_5","t_tnr",3,"Día de fin de semana",4.02226593098585,0.236899220736966
"Profile_5","t_to",1,"Día de semana",8.95042987578126,0.363971892171889
"Profile_5","t_to",2,"Día de semana",8.53864981920346,0.232958085890975
"Profile_5","t_to",3,"Día de semana",9.11426452937437,0.196668222916694
"Profile_5","t_to",1,"Día de fin de semana",7.31387038386303,0.524142558848482
"Profile_5","t_to",2,"Día de fin de semana",8.26558561039473,0.469974663068265
"Profile_5","t_to",3,"Día de fin de semana",6.56362133464315,0.801268179892876
"Profile_5","t_tvaoh",1,"Día de semana",4.10402867933155,0.775458044682753
"Profile_5","t_tvaoh",2,"Día de semana",3.64128850661508,0.553695843478807
"Profile_5","t_tvaoh",3,"Día de semana",5.87711643579686,2.85137615633466
"Profile_5","t_tvaoh",1,"Día de fin de semana",5.16377843122851,0.647293743650584
"Profile_5","t_tvaoh",2,"Día de fin de semana",4.01773254123714,0.455180835254577
"Profile_5","t_tvaoh",3,"Día de fin de semana",3.22026202899016,0.559235868251472
"Profile_6","t_ap",1,"Día de semana",17.6043425821086,2.06800243303393
"Profile_6","t_ap",2,"Día de semana",19.3354201469511,0.698740218988553
"Profile_6","t_ap",3,"Día de semana",15.543991640757,0.536823622055934
"Profile_6","t_ap",1,"Día de fin de semana",16.4974700288524,1.62255510053012
"Profile_6","t_ap",2,"Día de fin de semana",20.0046876971267,0.608663321467572
"Profile_6","t_ap",3,"Día de fin de semana",19.7235977490835,0.829830255741447
"Profile_6","t_cgt",1,"Día de semana",11.7177133326922,5.17901861798268
"Profile_6","t_cgt",2,"Día de semana",7.5430270369045,0.622740594040257
"Profile_6","t_cgt",3,"Día de semana",9.54510963174899,0.42746018956859
"Profile_6","t_cgt",1,"Día de fin de semana",13.9559794351871,5.7606471254541
"Profile_6","t_cgt",2,"Día de fin de semana",5.64624849123847,0.412031133833669
